"California Department of Education, Title II Leadership Office",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2014-15 Private School Affidavit Data - Schools with Enrollment of Six or More Students (August 12, 2015)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Affidavit ID,County,CDS Code,School ,Street,City,State,Zip,Mailing Street,Mailing City,Mailing State,Mailing Zip,Telephone,Email ,Email2,Public District,Site Administrator Salutation,Site Administrator First Name,Site Administrator Last Name,Site Administrator Title,Site Administrator Email,School Type,School Accommodations,Low Grade,High Grade,Kindergarten Enrollment,Grade 1 Enrollment,Grade 2 Enrollment,Grade 3 Enrollment,Grade 4 Enrollment,Grade 5 Enrollment,Grade 6 Enrollment,Grade 7 Enrollment,Grade 8 Enrollment,Grade 9 Enrollment,Grade 10 Enrollment,Grade 11 Enrollment,Grade 12 Enrollment,Ungraded Elementary Enrollmnet,Ungraded Secondary Enrollment,Total Enrollment,Diploma Offered,Graduates 2014,Full Time Teachers,Part Time Teachers,Administrative Staff,Other Staff,Offers Special Education Services,Tax Exempt 501,Tax Exempt 23701,Tax Exempt 214,Tax Exempt,Religious Classification,Religious Denomination,Director/Principal Officer Salutation,Director/Principal Officer First Name,Director/Principal Officer Last Name,Director/Principal Officer Title,Director/Principal Officer Email,Custodian of Records Salutation,Custodian of Records First Name,Custodian of Records Last Name,Custodian of Records Email
156279,Los Angeles,19648736962971,Our Lady of the Rosary School,14813 South Paramount Boulevard,Paramount,CA,90723,,,,,562-633-6360,vanrivas@la-archdiocese.org,ICandelaria@la-archdiocese.org,Paramount Unified,Mrs.,Vanessa,Rivas,Principal,mrsvanrivas@olrwarriors.org,Coeducational,Day Only,K,8,29,23,29,21,19,17,16,27,28,0,0,0,0,0,0,209,No,0,11,0,1,9,No,Yes,No,No,Yes,Religious,Roman Catholic,Mrs.,Vanessa,Rivas,Principal,mrsvanrivas@olrwarriors.org,Mrs.,Vanessa,Rivas,mrsvanrivas@olrwarriors.org
153236,Los Angeles,19647336963003,Our Lady of the Valley Elementary,22041 Gault Street,Canoga Park,CA,91303,,,,,818-592-2894,principal@olvcrusaders.org,ICandelaria@la-archdiocese.org,Los Angeles Unified,Dr.,Lisa,Zamora,Principal,lzamora@la-archdiocese.org,Coeducational,Day Only,K,8,23,15,17,15,13,19,20,22,20,0,0,0,0,0,0,164,No,0,10,3,1,8,No,Yes,No,No,Yes,Religious,Roman Catholic,Dr.,Lisa,Zamora,Principal,,Dr.,Lisa,Zamora,lzamora@la-archdiocese.org
154887,Los Angeles,19647337079239,Our Lady of Victory,14024 Bridle Ridge Road,Sylmar,CA,91342,,,,,818-364-1394,ayoul44@yahoo.com,ayoul44@yahoo.com,Los Angeles Unified,Mr.,Robert,Doyle,Other,ayoul44@yahoo.com,Coeducational,Day Only,K,12,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,9,No,0,2,2,1,0,No,No,No,No,No,,,Mr.,Robert,Doyle,Head of School,ayoul44@yahoo.com,Mr.,Robert,Doyle,ayoul44@yahoo.com
150783,Los Angeles,19734376963011,Our Lady of Victory Elementary,601 East Palmer Avenue,Compton,CA,90221,,,,,310-631-1320,tvoeltz@la-archdiocese.org,principal@ourladyofvictorycatholicschool.org,Compton Unified,Ms.,Theresa,Voeltz,Principal,principal@ourladyofvictorycatholicschool.org,Coeducational,Day Only,K,8,26,21,26,27,13,21,21,25,22,0,0,0,0,0,0,202,No,0,8,0,2,5,No,Yes,No,No,Yes,Religious,Roman Catholic,Sr.,Dolores,Madden,Other,maddendolores1205@yahoo.com,Ms.,Theresa,Voeltz,principal@ourladyofvictorycatholicschool.org
154153,Los Angeles,19647336963029,Our Mother of Good Counsel,4622 Ambrose Avenue,Los Angeles,CA,90027,,,,,323-664-2131,principal@omgcschool.org,school@omgcschool.org,Los Angeles Unified,Mrs.,Tammy,Hynes-Brown,Principal,principal@omgcschool.org,Coeducational,Day Only,K,8,13,16,13,14,18,10,8,22,14,0,0,0,0,0,0,128,No,0,10,3,1,1,No,Yes,No,No,Yes,Religious,Roman Catholic,Rev.,James,Mott,Administrator,jmott.omgc@gmail.com,Mrs.,Tammy,Hynes-Brown,principal@omgcschool.org
152981,Los Angeles,19648816910855,Our School,1800 East Mountain Street,Pasadena,CA,91104,,,,,626-798-0911,ourschoolforkids@aol.com,,Pasadena Unified,Mrs.,DIANNE,MOORE,Head of School,ourschoolforkids@aol.com,Coeducational,Day Only,K,K,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,No,0,1,1,1,1,No,No,No,No,No,Non-religious,,Mrs.,JANEL,THRASHER,Director,ourschoolforkids@aol.com,Mrs.,JANEL,THRASHER,ourschoolforkids@aol.com
152674,Los Angeles,19734527101322,Oxford School,18760 Colima Road,Rowland Heights,CA,91748,,,,,626-964-9588,mhull@oxfordschool.org,,Rowland Unified,Mrs.,Marylee,Hull,Principal,mhull@oxfordschool.org,Coeducational,Day Only,7,12,0,0,0,0,0,0,0,4,6,17,45,36,19,0,6,133,Yes,27,7,3,7,1,No,Yes,No,No,Yes,Non-religious,,Mrs.,Marylee,Hull,Principal,mhull@oxfordschool.org,Mrs.,Wendy,Chou,wchou@oxfordschool.org
150018,Los Angeles,19647257079718,Pacific Baptist School,3332 Magnolie Avenue,Long Beach,CA,90806,,,,,562-426-5214,klbeck46@gmail.com,,Long Beach Unified,Mr.,Kyle,Beck,Administrator,kwbeck11@gmail.com,Coeducational,Day Only,K,12,15,12,13,13,11,14,11,15,13,16,5,6,12,0,0,156,Yes,5,11,7,1,3,No,Yes,No,No,Yes,Religious,Baptist,Mr.,Kyle,Beck,Administrator,kwbecl11@gmail.com,Mrs.,Karen,Beck,klbeck46@gmail.com
163188,Los Angeles,19647336912869,Pacific Harbor Christian,1530 Wilmington Boulevard,Wilmington,CA,90744,,,,,310-835-5665,agray@pacificharborschool.net,sbethel@pacificharborschool.net,Los Angeles Unified,Mrs.,Amie,Gray,Principal,agray@pacificharborschool.net,Coeducational,Day Only,K,12,19,14,12,16,8,14,18,15,10,1,5,6,0,0,0,138,No,5,10,0,2,12,No,Yes,No,No,Yes,Religious,Assembly of God,Mrs.,Paulina,Gray,Principal,plamb@pacificharborschool.net,Mrs.,Susan,Bethel,sbethel@pacificharborschool.net
164718,Los Angeles,19647336929111,Pacific Hills School,8628 Holloway Drive,West Hollywood,CA,90069,,,,,310-276-3068,awagner@phschool.org,,Los Angeles Unified,Ms.,Ann,Wagner,Executive Director,awagner@phschool.org,Coeducational,Day Only,6,12,0,0,0,0,0,0,12,14,14,29,23,24,19,0,0,135,No,31,10,4,5,4,No,Yes,No,No,Yes,Non-religious,,Mr.,Michae;,Wagner,Executive Director,mwagner@phschool.org,Ms.,Kathleen,Conner,kconner@phschool.org
150255,Los Angeles,19647336132708,Pacific Lutheran High School,2814 Manhattan Beach Boulevard,Gardena,CA,92049,,,,,310-538-6863,pacificlutheranhigh@gmail.com,,Los Angeles Unified,Mr.,Lucas,Fitzgerald,Principal,lutheranluke@gmail.com,Coeducational,Day Only,9,12,0,0,0,0,0,0,0,0,0,27,23,28,20,0,0,98,Yes,15,6,4,1,1,No,Yes,No,No,Yes,Religious,Lutheran,Mr.,Lucas,Fitzgerald,Principal,lutheranluke@gmail.com,Mrs.,Denise,Spartalis,pacificlutehranhigh@gmail.com
158628,Los Angeles,19644446142756,Pacific Ohana Academy,"108 West 2nd Street, Number 208",Los Angeles,CA,90012,,,,,808-383-8359,yamabushi@gmail.com,,Los Angeles Unified,Mr.,Michael,Mercede,Head of School,yamabushi@gmail.com,Coeducational,Day Only,6,12,0,0,0,0,0,0,1,1,0,1,2,1,3,0,0,9,Yes,2,1,0,1,0,No,No,No,No,No,Non-religious,,Mr.,Michael,Mercede,Head of School,yamabushi@gmail.com,Mr.,Michael,Mercede,yamabushi@gmail.com
150324,Los Angeles,19649806145106,Pacific Point Academy and Learning Center,"2701 Ocean Park Boulevard, Suite 150",Santa Monica,CA,90405,,,,,310-314-3333,cchaanine@pacificpointacademy.com,dswilliams@pacificpointacademy.com,Santa Monica-Malibu Unified,Ms.,Cynthia,Chaanine,Administrator,cchaanine@pacificpointacademy.com,Coeducational,Day Only,1,8,0,3,2,3,7,4,2,2,1,0,0,0,0,0,0,24,No,0,3,11,4,3,Yes,Yes,No,No,Yes,Non-religious,,Mrs.,Debbie,Williams,Other,dswilliams@pacificpointacademy.com,Ms.,Cynthia,Chaanine,cchaanine@pacificpointacademy.com
149651,Los Angeles,19649806133961,Pacifica Christian High School,1730 Wilshire Boulevard,Santa Monica,CA,90403,,,,,310-828-7015,jcrawford@pacificachristian.org,jknight@pacificachristian.org,Santa Monica-Malibu Unified,Mr.,Jim,Knight,Head of School,jknight@pacificachristian.org,Coeducational,Day Only,9,12,0,0,0,0,0,0,0,0,0,62,46,63,51,0,0,222,No,61,12,3,10,14,No,Yes,No,No,Yes,Religious,Not affiliated with any denomination,Ms.,Joan,Crawford,Principal,jcrawford@pacificachristian.org,Ms.,Joan,Crawford,jcrawford@pacificachristian.org
163914,Los Angeles,19644446924799,Pacifica Montessori,6585 Green Valley Circle,Culver City,CA,90230,,,,,310-417-3087,pacificamontessori@ca.rr.com,,Culver City Unified,Mr.,Stephen,Call,Administrator,pacificamontessori@ca.rr.com,Coeducational,Day Only,K,5,8,6,2,5,5,3,0,0,0,0,0,0,0,0,0,29,No,0,2,1,1,0,No,No,No,No,No,Non-religious,,Mr.,Stephen,Call,Administrator,,Mr.,Stephen,Call,pacificamontessori@ca.rr.com
155375,Los Angeles,19647336963045,Page Private-Hancock Park,565 North Larchmont Boulevard,Los Angeles,CA,90004,PO Box 10909,Costa Mesa,CA,92627,323-463-5118,hancockpark@pageschool.com,,Los Angeles Unified,Mr.,Charles,VAughan,President,corporate@pageschool.com,Coeducational,Day Only,K,5,25,15,8,12,0,10,0,0,0,0,0,0,0,0,0,70,No,0,6,2,1,3,No,Yes,No,Yes,Yes,Non-religious,,Ms.,Connie,Rivera,Principal,hancockark@pageschool.com,Ms.,Connie,Rivera,
155387,Los Angeles,19643116963052,Page School-Beverly Hills,419 South Robertson Boulevard,Beverly Hills,CA,90211,PO Box 10909,Costa Mesa,CA,92627,323-272-3429,beverlyhills@pageschool.com,,Beverly Hills Unified,Mr.,Charles,Vaughan,President,corporate@pageschool.com,Coeducational,Day Only,K,6,15,6,5,6,4,3,3,0,0,0,0,0,0,0,0,42,No,0,5,1,1,3,No,Yes,No,Yes,Yes,Non-religious,,Ms.,Janice,Kim,Principal,beverlyhills@pageschool.com,Ms.,Janice,Kim,
152253,Los Angeles,19647336139133,Palisades Montessori Center,16706 Marquez Avenue,Pacific Palisades,CA,90272,,,,,310-454-6497,evanelevi@gmail.com,,Los Angeles Unified,Mrs.,Angela,DeSilva,Director,,Coeducational,Day Only,K,1,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,8,No,0,1,0,0,0,No,No,No,No,No,Non-religious,,Mr.,Evan,Levi,President,evanelevi@gmail.com,Mr.,Evan,Levi,evanelevi@gmail.com
157129,Los Angeles,19642466935506,Paraclete High School,42145 North 30th Street West,Lancaster,CA,93536,,,,,661-943-3255,janson@paracletehs.org,mvizcaino@la-archdiocese.org,Antelope Valley Union High,Mr.,John,Anson,Principal,janson@paracletehs.org,Coeducational,Day Only,9,12,0,0,0,0,0,0,0,0,0,195,180,173,163,0,0,711,Yes,153,43,4,3,16,No,Yes,No,No,Yes,Religious,Roman Catholic,Mr.,John,Anson,Principal,janson@paracletehs.org,Mrs.,Teri,Parchman,tparchman@paracletehs.org
151666,Los Angeles,19644446909931,Park Century School,3939 Landmark Street,Culver City,CA,90232,,,,,310-840-0500,bherr@parkcenturyschool.org,,Culver City Unified,Mr.,Doug,Phelps,Head of School,dphelps@parkcenturyschool.org,Coeducational,Day Only,2,8,0,0,2,13,15,14,24,26,17,0,0,0,0,0,0,111,No,0,10,0,6,44,No,Yes,Yes,Yes,Yes,Non-religious,,Mrs.,Patty,Durant,Administrator,pdurant@parkcenturyschool.org,Mrs.,Patty,Durant,pdurant@parkcenturyschool.org
163213,Los Angeles,19647337085558,Park Montessori Children's Center,13130 Herrick Avenue,Sylmar,CA,91342,,,,,818-367-5483,grace4kids@gmail.com,,Los Angeles Unified,Mrs.,Grace,Chong,Director,grace4kids@gmail.com,Coeducational,Day Only,K,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,No,0,1,0,1,0,No,No,No,No,No,Non-religious,,Mrs.,Grace,Chong,Director,,Mrs.,Grace,Chong,
151819,Los Angeles,19647257079395,Parkridge Private School,"3605 Long Beach Boulevard, Suite 101",Long Beach,CA,90807,,,,,562-424-5528,smcdaniel@parkridgeschool.org,,Long Beach Unified,Mrs.,Stephanie,McDaniel,Director,smcdaniel@parkridgeschool.org,Coeducational,Day Only,K,12,0,0,2,0,0,0,4,3,7,3,5,8,3,0,0,35,Yes,5,2,2,5,11,No,No,No,No,No,Non-religious,,Mrs.,Joan,Horton,President,jhorton@parkridgeschool.org,Mrs.,Stephanie,McDaniel,smcdaniel@parkridgeschool.org
154240,Los Angeles,19648816968093,Pasadena Christian School,1515 North Los Robles Avenue,Pasadena,CA,91104,,,,,626-791-1214,korr@pasadenachristian.org,,Pasadena Unified,Mr.,Steven,Gray,Superintendent,sgray@pasadenachristian.org,Coeducational,Day Only,K,8,42,35,31,39,38,28,38,44,56,0,0,0,0,0,0,351,No,0,29,2,4,25,No,Yes,No,No,Yes,Religious,Not affiliated with any denomination,Mr.,Ken,Orr,Principal,korr@pasadenachristian.org,Mr.,Ken,Orr,korr@pasadenachristian.org
160008,Los Angeles,19648816916571,Pasadena Waldorf School,209 East Mariposa Street,Altadena,CA,91001,,,,,626-794-9564,dgarrett@pasadenawaldorf.org,,Pasadena Unified,Mr.,Douglas,Garrett,Administrator,dgarrett@pasadenawaldorf.org,Coeducational,Day Only,K,11,32,21,28,22,24,19,16,21,17,18,8,16,0,0,0,242,No,0,20,21,8,16,No,Yes,Yes,Yes,Yes,Non-religious,,Mr.,William,Birney,Other,wbirney@klrfirm.com,Mrs.,Frances,Mencia,fmencia@pasadenawaldorf.org
157341,Los Angeles,19646427069792,"Pearblossom Private School, Inc.",13134 East Avenue V-13,Pearblossom,CA,93553,PO Box 847,Pearblossom,CA,93553,800-309-3569,pearblossominc@aol.com,,Keppel Union Elementary,Mrs.,Rusty,Goldman,Administrator,ruffyhoofcare@hotmail.com,Coeducational,Day Only,K,12,0,1,1,0,2,0,4,0,5,9,10,0,8,0,0,40,Yes,8,1,2,1,3,No,No,No,No,No,Non-religious,,Dr.,Gary,Goldman,Executive Director,pearblossominc@aol.com,Mrs.,Rusty,Goldman,ruffyhoofcare@hotmail.com
152878,Los Angeles,19647907091010,Pearl Preparatory,1307 East Longden Avenue,Arcadia,CA,91006,,,,,626-442-7737,lmoore@pearlprep.org,,Monrovia Unified,Mrs.,Loraine,Moore,Principal,lmoore@pearlprep.org,Coeducational,Day Only,K,5,13,16,16,19,17,20,0,0,0,0,0,0,0,0,0,101,No,0,6,6,1,3,No,Yes,No,No,Yes,Religious,Not affiliated with any denomination,Mrs.,Loraine,Moore,Principal,lmoore@pearlprep.org,Miss,Michaela,Bray,mbray@pearlprep.org
150271,Los Angeles,19648656203798,Peninsula Community Church Academy,5640 West Crestridge Road,Rancho Palos Verdes,CA,90275,,,,,310-377-4661,pccacademy@gmail.com,,Palos Verdes Peninsula Unified,Mrs.,Ronnie,Louros,Administrator,lourosfam@gmail.com,Coeducational,Day Only,K,12,0,0,0,1,2,2,1,3,1,2,2,2,4,0,0,20,Yes,6,2,5,3,0,No,No,No,No,No,,,Mr.,Bruce,Junkerman,Principal,,Mrs.,Lidia,Jimenez,pccacademy@gmail.com
157035,Los Angeles,19648656983316,Peninsula Heritage School,26944 Rolling Hills Road,Rolling Hills Estates,CA,90274,,,,,310-541-4795,admin@peninsulaheritage.org,,Palos Verdes Peninsula Unified,Mrs.,Joan,Behrens,Administrator,jbehrens@peninsulaheritage.org,Coeducational,Day Only,K,7,7,16,15,21,13,24,13,6,0,0,0,0,0,0,0,115,No,0,14,4,4,12,No,Yes,No,No,Yes,Non-religious,,Mrs.,Patricia,Cailler,Head of School,pcailler@peninsulaheritage.org,Mrs.,Debbie,Schwartz,
158704,Los Angeles,19647337071327,Perutz Etz Jacob Hebrew Academy,7951 Beverly Boulevard,Los Angeles,CA,90048,,,,,323-655-5766,etzjacob@yahoo.com,,Los Angeles Unified,Rabbi,Salomon,Harrosh,Principal,etzjacob@yahoo.com,Coeducational,Day Only,K,8,3,8,8,6,7,2,7,7,8,0,0,0,0,0,0,56,No,0,2,7,2,3,No,Yes,No,No,Yes,Religious,Jewish,Mrs.,Angie,Jalakian,Principal,etzjacob@yahoo.com,Ms.,Claudia,Ohlse,etzjacob@yahoo.com
154446,Los Angeles,19647336904130,Pico,4436 West Pico Boulevard,Los Angeles,CA,90019,,,,,323-936-7652,pico-school@sbcglobal.net,,Los Angeles Unified,Mrs.,BETTY,DIXON,Administrator,pico-school@sbcglobal.net,Coeducational,Day Only,K,K,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,No,0,1,1,1,1,No,Yes,No,No,Yes,Non-religious,,Miss,CONNIE,BRIONES,Director,pico-school@sbcglobal.net,Mrs.,BETTY,DIXON,pico-school@sbcglobal.net
155713,Los Angeles,19647336146765,Pilgrim Baptist School,2702 Glenwood Place,South Gate,CA,90280,,,,,323-286-6417,candrea_25@yahoo.com,,Los Angeles Unified,Mrs.,Carmen,Covarrubias,Administrator,candrea_25@yahoo.com,Coeducational,Day Only,1,12,0,2,0,2,2,1,1,0,1,1,1,2,0,0,0,13,No,0,3,0,1,0,No,No,No,No,No,Religious,Baptist,Mr.,Jose,Suarez,Principal,candrea_25@yahoo.com,Mrs.,Carmen,Ok,candrea_25@yahoo.com
158727,Los Angeles,19647336935555,Pilgrim School,540 South Commonwealth Avenue,Los Angeles,CA,90020,,,,,213-385-7351,mbrooks@pilgrim-school.org,info@pilgrim-school.org,Los Angeles Unified,Mr.,Mark,Brooks,Head of School,mbrooks@pilgrim-school.org,Coeducational,Both,K,12,51,35,33,20,22,21,29,23,19,28,23,21,29,0,0,354,Yes,16,60,6,6,11,No,Yes,No,No,Yes,Religious,Other,Mr.,Mark,Brooks,Head of School,mbrooks@pilgrim-school.org,Mr.,John,Crissey,jcrissey@pilgrim-school.org
154196,Los Angeles,19646677068869,Pinecrest Schools - Lancaster,2110 West Avenue K,Lancaster,CA,93536,,,,,661-723-0366,llatimer@pinecrestschools.com,,Lancaster Elementary,Mrs.,Lisa,Latimer,Director,llatimer@pinecrestschools.com,Coeducational,Day Only,K,8,23,39,21,28,22,12,14,17,11,0,0,0,0,0,0,187,No,0,18,0,1,13,No,No,No,No,No,Non-religious,,Ms.,Jeri,Dye Lynch,President,llatimer@pinecrestschools.com,Mrs.,Lisa,Latimer,llatimer@pinecrestschools.com
166544,Los Angeles,19647336964969,"Pines Christian, The",25200 South Western Avenue,Harbor City,CA,90710,,,,,310-325-1213,ingersollcrew@att.net,,Los Angeles Unified,Mr.,Troy,Ingersoll,Administrator,ingersollcrew@att.net,Coeducational,Day Only,K,5,28,28,20,16,12,12,0,0,0,0,0,0,0,0,0,116,No,0,8,1,2,0,No,Yes,Yes,No,Yes,Religious,Baptist,Mrs.,Linda,Ingersoll,Other,ingersollcrew@att.net,Mrs.,Mary,Ingersoll,ingersollcrew@att.net
152144,Los Angeles,19647176935563,Pioneer Baptist Elementary,11717 Pioneer Boulevard,Norwalk,CA,90650,,,,,562-863-5817,jancdebaca@aol.com,,Little Lake City Elementary,Mr.,Gerald,"Mitchell,Jr",Administrator,grmitjr@aol.com,Coeducational,Day Only,K,8,1,1,1,1,4,2,0,2,1,0,0,0,0,0,0,13,No,0,3,1,1,1,No,No,No,No,No,Religious,Baptist,Mr.,Gerald,Mitchell,Principal,grmitjr@aol.com,Mrs.,Jan,CdeBaca,
155305,Los Angeles,19650606993984,Playhouse,18213 Prairie Avenue,Torrance,CA,90504,,,,,310-371-1231,playhouse18@verizon.net,,Torrance Unified,Ms.,Regina,Paley,Director,playhouse18@verizon.net,Coeducational,Day Only,K,1,31,8,0,0,0,0,0,0,0,0,0,0,0,0,0,39,No,0,3,0,3,0,No,No,No,No,No,Non-religious,,Ms.,Regina,Paley,Director,playhouse18@verizon.net,Ms.,Regina,Paley,playhouse18@verizon.net
150571,Los Angeles,19647337071822,Playmates of Reseda Preschool,7119 Baird Avenue,Reseda,CA,91335,,,,,818-343-1047,playmatespreschool@att.net,,Los Angeles Unified,Mrs.,Dulcie,Weerasooriya,Director,playmatespreschool@att.net,Coeducational,Day Only,K,5,15,5,2,2,1,0,0,0,0,0,0,0,0,0,0,25,No,0,2,0,1,0,No,No,No,No,No,Non-religious,,Mrs.,Dulcie,Weerasooriya,Director,playmatespreschool@att.net,Mrs.,Dulcie,Weerasooriya,playmatespreschool@att.net
164086,Los Angeles,19648816935589,Polytechnic School,1030 East California Boulevard,Pasadena,CA,91106,,,,,626-396-6300,hr@polytechnic.org,,Pasadena Unified,Mr.,John,Bracker,Head of School,jbracker@polytechnic.org,Coeducational,Day Only,K,12,45,45,43,47,43,43,65,74,69,93,105,86,98,0,0,856,Yes,98,94,10,29,60,No,Yes,No,No,Yes,Non-religious,,Mr.,John,Bracker,Head of School,jbracker@polytechnic.org,Mrs.,Teresa,Damasco,tdamasco@polytechnic.org
159211,Los Angeles,19649076935597,Pomona Catholic Girls High,533 West Holt Avenue,Pomona,CA,91768,,,,,909-623-5297,storres@pomonacatholic.org,,Pomona Unified,Mr.,Samuel,Torres,Principal,storres@pomonacatholic.org,Girls Only,Day Only,9,12,0,0,0,0,0,0,0,0,0,58,46,57,61,0,0,222,No,53,14,2,4,5,No,Yes,No,No,Yes,Religious,Roman Catholic,Mr.,Samuel,Torres,Principal,storres@pomonacatholic.org,Mrs.,Carolann,Enciso,cenciso@pomonacatholic.org
159188,Los Angeles,19649076141915,Pomona Catholic Middle School,533 West Holt Avenue,Pomona,CA,91768,,,,,909-623-5297,storres@pomonacatholic.org,,Pomona Unified,Mr.,Samuel,Torres,Principal,storres@pomonacatholic.org,Coeducational,Day Only,6,8,0,0,0,0,0,0,13,22,29,0,0,0,0,0,0,64,No,0,3,0,0.200000003,0,No,Yes,No,No,Yes,Religious,Roman Catholic,Mr.,Samuel,Torres,Principal,storres@pomonacatholic.org,Mrs.,Carolann,Enciso,cenciso@pomonacatholic.org
163201,Los Angeles,19647336982615,Poverello of Assisi Preschool,13367 Borden Avenue,Sylmar,CA,91342,,,,,818-364-7446,principal@poverelloschool.com,secretary@poverelloschool.com,Los Angeles Unified,Sr.,Irma,Padilla,Director,principal@poverelloschool.com,Coeducational,Day Only,K,K,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,No,0,2,0,1,5,No,Yes,No,No,Yes,Religious,Roman Catholic,Sr.,Irma,Padilla,Director,principal@poverelloschool.com,Sr.,Irma,Padilla,secretary@poverelloschool.com
153651,Los Angeles,19647337091713,"Powell's Academic Academy and Childcare, Inc.",2411 West Slauson Avenue,Los Angeles,CA,90043,,,,,323-295-4577,kpowell@precisenotice.com,,Los Angeles Unified,Mrs.,Georgia,Powell,Principal,kpowell@precisenotice.com,Coeducational,Day Only,K,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,No,0,1,1,1,0,No,Yes,Yes,No,Yes,Non-religious,,Ms.,Kristy,Powell,Director,kpowell@precisenotice.com,Mrs.,Georgia,Powell,kpowell@precisenotice.com
156265,Los Angeles,19647336963110,Precious Blood,307 South Occidental Boulevard,Los Angeles,CA,90057,,,,,213-382-3345,school-8200@la-archdiocese.org,mvizcaino@la-archdiocese.org,Los Angeles Unified,Miss,Maria,Cunanan,Principal,mcunanan@la-archdiocese.org,Coeducational,Day Only,K,8,18,14,13,10,13,15,16,18,13,0,0,0,0,0,0,130,No,0,9,1,1,4,No,Yes,No,No,Yes,Religious,Roman Catholic,Miss,Maria,Cunanan,Principal,mcunanan@la-archdiocese.org,Miss,Maria,Cunanan,mcunanan@la-archdiocese.org
160016,Los Angeles,19647666982623,Primanti Montessori School–Whittier,10947 South Valley Home Avenue,Whittier,CA,90603,,,,,562-943-0246,primantmontessori@yahoo.com,,East Whittier City Elementary,Ms.,Edana,Popp,Director,Director_primantimontessori@yahoo.com,Coeducational,Day Only,K,8,12,10,7,17,12,10,12,6,4,0,0,0,0,0,0,90,No,0,15,3,3,2,No,No,No,No,No,Non-religious,,Ms.,Edana,Popp,Director,Director_primantimontessori@yahoo.com,Mrs.,Aza,Voskanyan,primantimontessori@yahoo.com
162603,Los Angeles,19643376942338,Providence High School,511 South Buena Vista Street,Burbank,CA,91505,,,,,818-846-8141,allison.castro@providencehigh.org,,Burbank Unified,Mr.,Joe,Sciuto,Head of School,joe.sciuto@providencehigh.org,Coeducational,Day Only,9,12,0,0,0,0,0,0,0,0,0,123,112,104,113,0,0,452,Yes,79,47,4,22,18,No,Yes,No,No,Yes,Religious,Roman Catholic,Mrs.,Allison,Castro,Principal,allison.castro@providencehigh.org,Ms.,Susana,Bordey,susana.bordey@providencehigh.org
157204,Los Angeles,19649806982599,PS1 Pluralistic School,1225 Broadway,Santa Monica,CA,90404,,,,,310-394-1313,maggie@psone.org,,Santa Monica-Malibu Unified,Mr.,Joel,Pelcyger,Head of School,joel@psone.org,Coeducational,Day Only,K,6,33,36,36,33,36,27,26,0,0,0,0,0,0,0,0,227,No,0,22,0,13,10,No,Yes,Yes,Yes,Yes,Non-religious,,Ms.,Maggie,Rosenfeld,Administrator,maggie@psone.org,Ms.,Maggie,Rosenfeld,maggie@psone.org
150017,Los Angeles,19648656926703,PV Peninsula Montessori School,31100 Hawthorne Boulevard,Rancho Palos Verdes,CA,90275,,,,,310-544-3099,claudia@pvpms.com,,Palos Verdes Peninsula Unified,Ms.,Claudia,Krikorian,Executive Director,claudia@pvpms.com,Coeducational,Day Only,K,6,25,29,18,21,14,8,2,0,0,0,0,0,0,0,0,117,No,0,14,4,4,3,No,No,No,No,No,Non-religious,,Mr.,Shane,Hickson,Director,shane@pvpms.com,Mr.,Shane,Hickson,shane@pvpms.com
153563,Los Angeles,19643116147896,Q'aress Young Scholars Academy,468 North Camden Drive,Beverly Hills,CA,90210,PO Box 18834,Los Angeles,CA,90018,323-620-0189,Q.aressYoungScholarAcademy@yahoo.com,,Beverly Hills Unified,Ms.,Charmaine,Thompson-Riser,Director,CharmaineT7@yahoo.com,Coeducational,Day Only,K,12,2,2,1,1,0,1,1,0,0,0,1,0,1,0,0,10,Yes,1,2,0,2,2,Yes,Yes,No,No,Yes,Religious,Other,Ms.,Charmaine,Thompson,Principal,CharmaineT7@yahoo.com,Ms.,Charmaine,Thompson,CharmaineT7@yahoo.com
159879,Los Angeles,19647336926455,Rabbi Jacob Pressman Academy,1055 South La Cienega Boulevard,Los Angeles,CA,90035,,,,,310-652-2002,emakabi@pressmanacademy.org,,Los Angeles Unified,Miss,Elham,Makabi,Administrator,emakabi@pressmanacademy.org,Coeducational,Day Only,K,8,54,47,39,33,40,47,25,34,31,0,0,0,0,0,0,350,No,0,35,3,10,31,No,Yes,No,No,Yes,Religious,Jewish,Mr.,Andrew,Polsky,Principal,apolsky@pressmanacademy.org,Mr.,Andrew,Polsky,apolsky@pressmanacademy.org
